FS;country code;country name;year;quarter;vessel length;fishing technique;gear type;target assemblage;mesh size range;metier;supra-region;sub-region;EEZ indicator;geo indicator;Nephrops sub-region;specon tech;deep;species;total live weight landed (tonnes);total value of landings (euro);total discards (tonnes);confidential
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;2.1;3261.04;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;1.385;2107.81;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;1.756;2242.9;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COU;0.001;27.24;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COU;0.024;53.36;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COU;0.013;18.58;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;0.072;826.02;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;0.149;694.92;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;0.869;4836.7;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;0.522;1692.66;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;0.017;114.42;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;0.001;5.44;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRU;0.012;173.32;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;2.917;104675.65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.901;31089.23;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.314;11831.43;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;3.483;128700.73;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;15.277;211266.89;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;29.992;295364.1;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;110.946;865566.18;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;86.279;923444.34;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;2.016;11199.665;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;1.492;7697.718;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;1.39;6154.124;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTZ;1.481;8745.175;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;1.644;26409.03;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;1.684;41446.7;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;2.194;34571.22;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEC;3.137;63576.04;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.114;778.53;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEP;0.009;99.55;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;1.707;27993.17;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;1.982;28786.59;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;3.928;55944.51;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;2.798;49880.65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.059;210.42;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.039;132.01;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.003;3.93;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGZ;0.076;167.83;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.487;3970.79;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.238;1471.59;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.001;14.76;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.171;1926.61;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPS;0.012;74.96;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;7.112;34119.55;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;3.956;17500.04;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;4.143;18110.65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DPX;4.314;22800.07;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DRU;0.002;10.5;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DRU;0.005;65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DXL;0.032;372.57;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.114;120.54;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.081;63.57;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.162;142.6;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.204;153.74;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;3.117;28535.05;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.592;5608.84;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.098;1149.09;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;0;1.48;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FGX;0.023;141.19;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIM;0.005;261.12;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;32.757;105785.03;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;12.732;36592.44;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;45.173;119771.6;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;23.292;59508.95;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.304;1116.1;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.083;258.16;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.048;272.64;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FOR;0.464;2256.24;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAG;0.011;68.63;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.144;120.65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.005;2.53;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.017;28.85;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.016;34.15;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.816;1075.58;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.79;2529.14;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;1.764;5439.87;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;1.827;5604.73;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBN;0.002;14.19;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.002;40.32;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GBR;0.007;27.63;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;1.428;8619.25;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.464;2643.8;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.969;5289.51;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;2.558;14501.76;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;0;1.48;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPA;0.023;141.19;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.016;522.45;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.083;2118.49;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.031;794.26;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPD;0.287;5101.95;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.487;10983.97;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.173;4295.26;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.166;4458.48;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.176;3976.92;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.007;24.91;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.007;24.49;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.01;27.97;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GRQ;0.029;112.27;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUP;0.071;32.93;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.105;620.625;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.099;436.744;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.106;546.29;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUU;0.143;794.815;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;14.67;108191.3;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;11.45;63580.08;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;4.191;30873.95;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;7.934;68500.92;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;1.091;2408.245;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;1.268;2612.598;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;3.944;9359.303;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HMM;0.963;1765.571;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;3.569;6546.921;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;3.192;7574.266;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;0.367;756.316;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HOM;0.88;1942.415;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.046;267.06;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.034;112.07;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.144;1834.68;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.116;600.11;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JCR;0.007;189.6;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JCR;0.001;44.54;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JCR;0.003;245.65;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.571;13522.32;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;1.137;22961.63;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.329;5954.27;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.121;2394.67;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;1.433;4131.581;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;1.225;3828.06;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;4;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.564;2081.617;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;3;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.707;2178.325;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KCX;0.001;1.66;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;1;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.002;11.9;NK;N
ESP_PGP_VL0018;ESP;Spain;2017;2;NK;PGP;GTR;DEF;16D20;GTR_DEF_>=16_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.001;2.9;NK;N
