FS;Year;Month;Land;Unit;Source
Molise_DTS;2010;6;1.11469;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;7;0.76726;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;9;1.6881;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;10;1.38552;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;11;1.15487;tons;File MBL2 SOL.xlsx
Molise_DTS;2010;12;1.52866;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;1;0.38807;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;2;0.2872;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;3;0.5934;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;4;0.42631;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;5;0.47251;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;6;0.50195;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;7;0.64396;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;10;0.61259;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;11;0.48929;tons;File MBL2 SOL.xlsx
Molise_DTS;2011;12;0.2979;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;1;0.36049;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;2;0.4525;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;3;0.44334;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;4;0.63053;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;5;0.67547;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;6;0.67491;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;7;0.78054;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;8;0.05849;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;9;0.27656;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;10;0.62141;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;11;0.80736;tons;File MBL2 SOL.xlsx
Molise_DTS;2012;12;0.27012;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;1;0.11887;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;2;0.08645;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;3;0.14112;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;4;0.13785;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;5;0.1126;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;6;0.09849;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;7;0.1214;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;8;0.00149;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;9;0.08134;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;10;0.09372;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;11;0.0939;tons;File MBL2 SOL.xlsx
Molise_DTS;2013;12;0.13147;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;1;0.70262;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;2;0.5;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;3;0.4554;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;4;0.46516;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;5;0.80221;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;6;0.52534;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;7;0.46495;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;8;0.02938;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;9;0.31548;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;10;0.52984;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;11;0.5256;tons;File MBL2 SOL.xlsx
Molise_DTS;2014;12;0.37825;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;1;0.04354;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;2;0.3728;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;3;1.4107;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;4;0.77868;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;5;0.82501;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;6;0.34024;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;7;0.99729;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;8;0.01729;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;10;0.31985;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;11;0.43579;tons;File MBL2 SOL.xlsx
Molise_DTS;2015;12;0.04702;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;1;1.74517;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;2;1.6509;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;3;1.78361;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;4;1.23668;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;5;1.52599;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;6;1.35843;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;7;2.45765;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;8;0.13656;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;9;0.1069;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;10;1.17182;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;11;1.30721;tons;File MBL2 SOL.xlsx
Molise_DTS;2016;12;1.68375;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;1;0.70188;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;2;0.66763;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;3;0.63329;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;4;0.4831;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;5;1.00415;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;6;0.28814;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;7;0.63892;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;8;0.13182;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;11;0.71393;tons;File MBL2 SOL.xlsx
Molise_DTS;2017;12;0.2357;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;1;0.49461;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;2;0.5878;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;3;0.83855;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;4;0.92876;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;5;0.55411;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;6;1.18773;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;7;1.24851;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;8;0.49917;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;9;0.2529;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;10;1.50586;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;11;1.20132;tons;File MBL2 SOL.xlsx
Molise_DTS;2018;12;0.99508;tons;File MBL2 SOL.xlsx
Molise_PGP;2005;10;0.97204;tons;File MBL2 SOL.xlsx
Molise_PGP;2005;11;0.05048;tons;File MBL2 SOL.xlsx
Molise_PGP;2006;7;0.24702;tons;File MBL2 SOL.xlsx
Molise_PGP;2006;8;0.17518;tons;File MBL2 SOL.xlsx
Molise_PGP;2006;9;0.06544;tons;File MBL2 SOL.xlsx
Molise_PGP;2007;8;0.12066;tons;File MBL2 SOL.xlsx
Molise_PGP;2007;9;0.04075;tons;File MBL2 SOL.xlsx
Molise_PGP;2012;3;0.35349;tons;File MBL2 SOL.xlsx
Molise_PGP;2012;4;0.52376;tons;File MBL2 SOL.xlsx
Molise_PGP;2012;5;0.1412;tons;File MBL2 SOL.xlsx
Molise_PGP;2012;7;0.16586;tons;File MBL2 SOL.xlsx
Molise_PGP;2015;7;0.41999;tons;File MBL2 SOL.xlsx
Molise_PGP;2015;10;0.14391;tons;File MBL2 SOL.xlsx
Molise_PGP;2016;6;0.24461;tons;File MBL2 SOL.xlsx
Molise_PGP;2016;8;0.76518;tons;File MBL2 SOL.xlsx
Molise_PGP;2016;11;0.07522;tons;File MBL2 SOL.xlsx
Molise_PGP;2016;12;0.35387;tons;File MBL2 SOL.xlsx
Molise_PGP;2018;4;0.02588;tons;File MBL2 SOL.xlsx
Molise_PGP;2018;5;0.1078;tons;File MBL2 SOL.xlsx
Molise_PGP;2018;6;0.09788;tons;File MBL2 SOL.xlsx
Molise_PGP;2018;7;0.09788;tons;File MBL2 SOL.xlsx
Molise_PGP;2018;10;0.27579;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;1;0.00756;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;2;0.09227;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;3;0.16434;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;4;0.24807;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;5;0.48845;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;6;0.3034;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;7;0.30615;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;8;0.86472;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;9;0.27793;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;10;0.29279;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2005;12;0.10649;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;1;0.0277;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;3;0.66918;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;4;0.41113;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;5;1.4537;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;6;0.76444;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;7;0.76693;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;8;0.74375;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;9;0.04943;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;10;0.01258;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2006;12;0.5114;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;1;0.01987;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;2;0.34071;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;3;0.08785;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;4;0.72573;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;5;0.36893;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;6;0.08839;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;7;1.30583;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;8;0.19211;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;9;0.03384;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;10;0.04305;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;11;0.07242;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2007;12;0.11808;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;1;0.00892;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;3;0.02279;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;4;0.10515;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;5;0.06014;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;6;0.02925;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;7;0.03255;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2008;8;0.09364;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;2;0.01487;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;3;0.0264;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;4;0.03282;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;8;0.02153;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;9;0.04229;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2009;11;0.09741;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2010;6;0.04851;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2010;7;0.218;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2010;8;0.09086;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2010;9;0.05046;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2010;10;0.00379;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;1;0.18295;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;2;0.02788;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;3;0.06804;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;5;0.08755;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;6;0.1583;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;7;0.0799;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;11;0.01396;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2011;12;0.02752;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2012;10;0.11241;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;1;22.03682;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;2;2.74137;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;3;3.44189;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;4;2.6656;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;5;16.61244;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;6;11.07058;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;7;11.41705;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;8;0.76119;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;9;5.48997;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;10;14.9417;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;11;5.1195;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2013;12;9.71832;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;1;2.02388;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;2;3.80063;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;3;3.42316;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;4;4.15138;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;5;5.04033;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;6;4.32805;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;7;9.80486;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;8;3.8972;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;9;4.80481;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;10;9.51212;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;11;8.23179;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2014;12;7.13592;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;1;16.15782;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;2;16.3952;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;3;17.70743;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;4;18.53203;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;5;25.66361;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;6;22.17371;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;7;13.45906;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;8;2.55357;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;9;3.997;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;10;20.56636;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;11;21.89517;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2015;12;11.46227;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;1;15.2587;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;2;11.0949;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;3;14.74515;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;4;12.36331;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;5;18.71841;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;6;19.47559;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;7;11.37821;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;8;2.95011;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;9;4.44833;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;10;16.33329;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;11;22.64101;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2016;12;12.74153;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;1;1.26034;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;2;1.86325;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;3;1.40711;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;4;2.06634;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;5;0.84144;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;6;0.09134;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;7;1.72154;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;9;1.27953;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;10;0.76756;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;11;1.6085;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2017;12;1.23268;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;1;1.48997;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;2;0.77157;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;3;2.09268;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;4;0.33265;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;5;1.36452;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;6;1.58523;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;7;1.40403;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;8;0.65286;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;9;0.11107;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;10;0.60713;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;11;1.8461;tons;File MBL2 SOL.xlsx
Puglia adriatica_DTS;2018;12;1.41867;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2013;6;5.89827;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2013;7;7.18995;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2013;8;7.94146;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2013;9;4.27382;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2016;6;0.00512;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2016;11;0.07989;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;1;0.19694;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;2;0.02198;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;3;0.07478;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;4;0.11919;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;5;0.43419;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;6;0.43863;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;7;0.03941;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;8;0.95461;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;9;0.07911;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;10;0.6834;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2017;11;0.08561;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;1;1.76768;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;2;2.64445;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;3;3.05026;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;4;2.83097;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;5;1.1817;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;6;5.8373;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;7;7.08245;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;8;5.24239;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;9;0.55881;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;10;0.14381;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;11;3.4544;tons;File MBL2 SOL.xlsx
Puglia adriatica_PGP;2018;12;3.45726;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;1;0.04;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;2;0.04852;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;3;0.06496;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;4;0.04362;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;5;0.05337;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;6;0.03829;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;7;0.07174;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;8;0.06995;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;9;0.0518;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;11;0.0218;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2013;12;0.04692;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2017;3;0.00247;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2017;5;0.00531;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2018;3;0.00741;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2018;4;0.008;tons;File MBL2 SOL.xlsx
Puglia ionica_DTS;2018;12;0.00401;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;1;0.0312;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;2;0.55093;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;3;0.84614;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;4;0.39504;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;5;0.97112;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;6;0.67044;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;7;0.16774;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;8;0.68616;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;9;0.36986;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;10;0.52728;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;11;1.02338;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2005;12;0.23629;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;1;0.47425;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;2;0.17259;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;3;0.03063;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;4;0.03138;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;6;0.10634;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;7;0.09181;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;8;0.70807;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;9;0.25085;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;10;0.54919;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;11;0.25253;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2006;12;0.17946;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;1;0.02971;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;4;0.02952;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;6;0.10125;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;7;0.18481;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;8;0.24869;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;9;0.03568;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;10;0.0358;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;11;0.89014;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2007;12;0.24716;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;1;0.1442;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;3;0.01719;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;4;0.05163;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;6;0.00893;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;7;0.0802;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;8;0.02065;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;9;0.66837;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;10;0.19947;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;11;0.25808;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2008;12;0.07291;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;1;0.01718;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;4;0.2075;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;6;0.18781;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;7;0.41884;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;8;2.14354;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;9;1.48744;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2009;10;0.40926;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;3;0.55838;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;4;2.14262;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;5;2.18808;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;6;0.83476;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;8;1.23562;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;9;1.19916;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;10;1.3894;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;11;3.0204;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2010;12;4.69334;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2011;1;1.37948;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2011;2;0.76619;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2011;3;1.0211;tons;File MBL2 SOL.xlsx
Puglia ionica_PGP;2011;4;0.71159;tons;File MBL2 SOL.xlsx
