FS;country_name;country_code;year;supra_reg;fishing_tech;vessel_length;geo_indicator;cluster_name;fs_name;variable_group;variable_name;variable_code;value;unit;fromtable;framework;template_name;gear;fishery
;Spain;ESP;2012;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;690969.66;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;230423;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;134007.44;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;402155.73;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;413809.78;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;267217.5;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;364766.22;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL0612;NGI;NA;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;186426.76;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Energy costs;totenercost;234141.5;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Energy costs;totenercost;262059.25;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2008;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Energy costs;totenercost;419878.96;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;4331808.28;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;3406393.02;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2008;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;5900598;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Energy costs;totenercost;72101.64;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2008;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;34619502.87;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Energy costs;totenercost;3664038.63;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;153459.76;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Energy costs;totenercost;1838564.52;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;1960352.5;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;1625070.58;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Expenditure;Energy costs;totenercost;839275.78;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Expenditure;Energy costs;totenercost;3125581.1;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2009;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Energy costs;totenercost;293174.24;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;2721698.67;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Energy costs;totenercost;1667910.94;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;1745529.44;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2009;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Energy costs;totenercost;18058334.21;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2009;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;6309696.8;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Energy costs;totenercost;2470395.61;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2009;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;21499790.28;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Energy costs;totenercost;3022722.52;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;1370594.1;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;1843980.99;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0006;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0612;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Energy costs;totenercost;207993.98;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;1260648.59;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Expenditure;Energy costs;totenercost;547851.28;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Expenditure;Energy costs;totenercost;733414.69;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2010;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Energy costs;totenercost;286896.22;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Energy costs;totenercost;52175.13;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;3567091.98;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Energy costs;totenercost;2221192.19;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;506370.59;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2010;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Energy costs;totenercost;14841333.9;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2010;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;10736558.3;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Energy costs;totenercost;0;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2010;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;21391823.47;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Energy costs;totenercost;3503564.81;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;1393367.41;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;2277368.95;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;1621591.76;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Energy costs;totenercost;380027.91;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Energy costs;totenercost;145364.78;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2011;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Energy costs;totenercost;449855.75;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Energy costs;totenercost;751116.3;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;992304.03;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Energy costs;totenercost;2573018.95;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Energy costs;totenercost;671858.27;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;3129948.5;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Expenditure;Energy costs;totenercost;60024;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2011;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Energy costs;totenercost;25831502.4;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2011;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;7020528.08;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2011;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;28422004.03;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Expenditure;Energy costs;totenercost;2544924.88;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Energy costs;totenercost;68006.8;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL0612;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Expenditure;Energy costs;totenercost;536614.8;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL1218;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL2440;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Expenditure;Energy costs;totenercost;247285.5;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Energy costs;totenercost;1051671.55;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL1218;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Expenditure;Energy costs;totenercost;40083.96;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PGP;VL1824;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PGP;VL2440;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PMP;VL0612;NGI;AREA37PMPVL0612;ESP MBS PMP0612 NGI*;Expenditure;Energy costs;totenercost;603803.59;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PMP;VL1218;NGI;AREA37PMPVL0612;ESP MBS PMP0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;1948846.25;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Energy costs;totenercost;443365.9;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL1218;NGI;NA;ESP MBS PGP1218 NGI;Expenditure;Energy costs;totenercost;169775.76;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL0612;NGI;NA;ESP MBS FPO0612 NGI;Expenditure;Energy costs;totenercost;85080.01;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;1626995.7;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Energy costs;totenercost;1119017.47;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;4862367.05;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Energy costs;totenercost;610558;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Expenditure;Energy costs;totenercost;60623.82;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2012;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Energy costs;totenercost;22218937.29;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2012;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;4417670.19;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2012;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;30393735.67;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Expenditure;Energy costs;totenercost;1675253.67;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;DFN;VL1218;NGI;AREA37DFNVL1218;ESP MBS DFN1218 NGI*;Expenditure;Energy costs;totenercost;348360.44;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Energy costs;totenercost;1488587.85;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL0006;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL0612;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Energy costs;totenercost;213932.14;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;2000067.68;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Energy costs;totenercost;221966.75;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PMP;VL1218;NGI;NA;ESP MBS PMP1218 NGI;Expenditure;Energy costs;totenercost;200978.05;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2013;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Energy costs;totenercost;389813.87;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Energy costs;totenercost;185838.5;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Energy costs;totenercost;123163.65;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Energy costs;totenercost;410848.83;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Energy costs;totenercost;551318.83;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Energy costs;totenercost;914594.05;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Energy costs;totenercost;3542904.59;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Energy costs;totenercost;1968883.51;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Expenditure;Energy costs;totenercost;97965.42;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2013;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Energy costs;totenercost;18400955.79;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2013;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Energy costs;totenercost;5535524.14;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2013;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Energy costs;totenercost;29785653.57;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Expenditure;Energy costs;totenercost;4017971.12;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Energy costs;totenercost;NA;euro;map_fs;map;map_fs;NA;NA
